/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_04_336.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_04_336.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_04_336.jpg,0,0,0,20.37984
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_04_407.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_04_407.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_04_407.jpg,0,0,0,20.216
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_04_480.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_04_480.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_04_480.jpg,0,0,0,20.05347
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_04_550.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_04_550.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_04_550.jpg,0,0,0,19.93244
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_04_623.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_04_623.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_04_623.jpg,0,0,0,19.77219
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_04_697.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_04_697.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_04_697.jpg,0,0,0,19.65285
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_04_770.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_04_770.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_04_770.jpg,0,0,0,19.49485
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_04_840.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_04_840.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_04_840.jpg,0,0,0,19.33813
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_04_914.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_04_914.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_04_914.jpg,0,0,0,19.22141
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_04_984.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_04_984.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_04_984.jpg,0,0,0,19.06688
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_052.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_052.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_052.jpg,-0.15,0,0,18.94384
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_124.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_124.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_124.jpg,-0.35,0.1090919,0,18.7529
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_199.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_199.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_199.jpg,-0.5500001,0.335265,0,18.71944
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_271.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_271.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_271.jpg,-0.7,0.5202777,0,18.79683
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_348.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_348.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_348.jpg,-0.9000002,0.7800629,0,19.06559
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_420.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_420.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_420.jpg,0,0.8143194,0,19.60421
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_492.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_492.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_492.jpg,0,0.9255474,0,20.09406
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_562.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_562.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_562.jpg,0,1,0,20.88518
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_634.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_634.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_634.jpg,0,1,0,21.43577
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_703.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_703.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_703.jpg,0.2,1,0,22.2146
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_771.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_771.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_771.jpg,0.35,1,0,22.77425
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_845.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_845.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_845.jpg,0,1,0,23.47951
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_912.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_912.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_912.jpg,0,1,0,24.04964
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_05_984.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_05_984.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_05_984.jpg,0,1,0,24.82218
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_055.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_055.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_055.jpg,0,1,0,25.39856
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_126.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_126.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_126.jpg,0,1,0,26.16088
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_198.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_198.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_198.jpg,0,1,0,26.91648
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_272.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_272.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_272.jpg,0,1,0,27.47945
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_346.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_346.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_346.jpg,0,1,0,28.22584
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_418.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_418.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_418.jpg,0,1,0,28.96355
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_491.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_491.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_491.jpg,0,1,0,29.51362
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_567.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_567.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_567.jpg,0.05,1,0,30.18465
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_639.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_639.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_639.jpg,0.25,1,0,30.17475
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_707.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_707.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_707.jpg,0,1,0,30.18263
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_779.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_779.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_779.jpg,0,1,0,30.18923
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_852.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_852.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_852.jpg,0,1,0,30.18985
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_925.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_925.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_925.jpg,0,1,0,30.19044
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_06_994.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_06_994.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_06_994.jpg,0,1,0,30.19028
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_07_065.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_07_065.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_07_065.jpg,0,1,0,30.19025
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_07_136.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_07_136.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_07_136.jpg,0,1,0,30.19055
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_07_208.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_07_208.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_07_208.jpg,0,1,0,30.19038
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_07_277.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_07_277.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_07_277.jpg,0,1,0,30.19033
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_07_351.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_07_351.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_07_351.jpg,0,1,0,30.19033
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_07_425.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_07_425.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_07_425.jpg,0,1,0,30.19034
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_07_495.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_07_495.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_07_495.jpg,0,1,0,30.19035
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_07_568.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_07_568.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_07_568.jpg,0,1,0,30.19034
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_07_640.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_07_640.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_07_640.jpg,0,1,0,30.19032
/Users/chetu/ml/projects/autonomouscar/IMG/center_2019_05_14_22_54_07_715.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/left_2019_05_14_22_54_07_715.jpg,/Users/chetu/ml/projects/autonomouscar/IMG/right_2019_05_14_22_54_07_715.jpg,0,1,0,30.19035
